run_key,method,rank,candidate_index,candidate_id,province_key,latitude,longitude,candidate_type,optimization_eligible,feasibility_status,due_diligence_required,robustness_family,temporal_condition,excluded_local_date,province,block_id
|temporal_lodo|full_reaggregated|hanoi|1|B5_static_coverage,B5_static_coverage,15,379,GEOF_gis_osm_pois_a_free_supermarket_457932534,hanoi,20.99087075,105.8015623983202,mall_supermarket,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,1
|temporal_lodo|full_reaggregated|hanoi|1|B5_static_coverage,B5_static_coverage,16,128,GEOF_gis_osm_traffic_a_free_parking_1215514459,hanoi,21.0358981,105.8395391022026,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,1
|temporal_lodo|full_reaggregated|hanoi|1|B5_static_coverage,B5_static_coverage,17,463,GEOF_gis_osm_traffic_free_parking_11210213011,hanoi,21.0478994,105.7845298,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,1
|temporal_lodo|full_reaggregated|hanoi|1|B5_static_coverage,B5_static_coverage,18,226,GEOF_gis_osm_traffic_a_free_parking_1453097161,hanoi,20.99374285,105.85114531522096,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,1
|temporal_lodo|full_reaggregated|hanoi|1|B5_static_coverage,B5_static_coverage,19,361,GEOF_gis_osm_traffic_a_free_fuel_708604142,hanoi,20.97711695,105.78354206147314,fuel_station,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,1
|temporal_lodo|full_reaggregated|hanoi|1|B5_static_coverage,B5_static_coverage,20,243,GEOF_gis_osm_traffic_a_free_parking_1244647231,hanoi,21.04127935,105.90462828407787,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,1
|temporal_lodo|full_reaggregated|hanoi|1|B5_static_coverage,B5_static_coverage,21,385,GEOF_gis_osm_traffic_a_free_parking_1197871300,hanoi,21.0632276,105.78932178613162,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,1
|temporal_lodo|full_reaggregated|hanoi|1|B5_static_coverage,B5_static_coverage,22,405,GEOF_gis_osm_pois_a_free_mall_871186115,hanoi,20.98499435,105.84670423801175,mall_supermarket,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,1
|temporal_lodo|full_reaggregated|hanoi|1|B5_static_coverage,B5_static_coverage,23,522,GEOF_gis_osm_traffic_a_free_parking_1158567510,hanoi,21.0172447,105.79068944610091,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,1
|temporal_lodo|full_reaggregated|hanoi|1|B5_static_coverage,B5_static_coverage,24,8,GEOF_gis_osm_traffic_a_free_parking_292907001,hanoi,21.0392832,105.8515829767574,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,1
